clade_name	NCBI_tax_id	X2442854_Visit_8	X2442841_Visit_12	X2442640_Visit_10	X2443084_Visit_7	X2442981_Visit_6	X2442842_Visit_10	X2442827_Visit_8	X2443013_Visit_6	X2442653_Visit_8	X2442841_Visit_11	X2442829_Visit_8	X2442593_Visit_5	X2443075_Visit_8	X2442777_Visit_10	X2443099_Visit_8	X2442741_Visit_12	X2442903_Visit_7	X2442981_Visit_9	X2443104_Visit_6	X2442914_Visit_10	X2443107_Visit_7	X2442828_Visit_9	X2442932_Visit_6	X2443000_Visit_10	X2442844_Visit_9	X2442838_Visit_6	X2442916_Visit_10	X2443075_Visit_9	X2442622_Visit_10	X2442937_Visit_9	X2442696_Visit_8	X2442706_Visit_13	X2442707_Visit_14	X2443022_Visit_7	X2442797_Visit_9	X2443035_Visit_5	X2442637_Visit_8	X2443054_Visit_9	X2442828_Visit_7	X2442866_Visit_8	X2442994_Visit_5	X2442741_Visit_9	X2442706_Visit_8	X2443054_Visit_8	X2442874_Visit_8	X2443059_Visit_8	X2443081_Visit_10	X2442831_Visit_6	X2443013_Visit_5	X2443012_Visit_8	X2443017_Visit_6	X2442934_Visit_6	X2442981_Visit_12	X2442842_Visit_7	X2442827_Visit_13	X2442916_Visit_6	X2442977_Visit_6	X2442632_Visit_5	X2442754_Visit_10	X2443035_Visit_7	X2443050_Visit_11	X2442898_Visit_5	X2442641_Visit_5	X2442736_Visit_7	X2442649_Visit_10	X2442885_Visit_10	X2443106_Visit_6	X2442919_Visit_9	X2443049_Visit_7	X2442804_Visit_10	X2442729_Visit_6	X2442844_Visit_7	X2443079_Visit_11	X2443040_Visit_9	X2443107_Visit_5	X2442754_Visit_5	X2443067_Visit_12	X2443012_Visit_6	X2442849_Visit_8	X2442658_Visit_7	X2443106_Visit_7	X2442726_Visit_10	X2442596_Visit_8	X2443124_Visit_12	X2443049_Visit_6	X2442903_Visit_10	X2442739_Visit_9	X2442804_Visit_9	X2442916_Visit_5	X2442709_Visit_9	X2442640_Visit_7	X2443022_Visit_6	X2442978_Visit_8	X2442812_Visit_8	X2442885_Visit_7	X2442593_Visit_7	X2442932_Visit_8	X2442726_Visit_7	X2442793_Visit_9	X2442797_Visit_5	X2442709_Visit_10	X2442753_Visit_6	X2442849_Visit_9	X2442870_Visit_6	X2442729_Visit_8	X2442783_Visit_11	X2443124_Visit_9	X2442831_Visit_5	X2442641_Visit_8	X2442637_Visit_6	X2442947_Visit_7	X2442658_Visit_10	X2443023_Visit_7	X2442707_Visit_8	X2442605_Visit_7	X2442978_Visit_9	X2442596_Visit_10	X2442739_Visit_7	X2443084_Visit_5	X2443076_Visit_6	X2442831_Visit_9	X2442793_Visit_6	X2442968_Visit_9	X2442829_Visit_6	X2442898_Visit_10	X2443023_Visit_6	X2443067_Visit_8	X2443050_Visit_7	X2442899_Visit_7	X2442827_Visit_11	X2442934_Visit_7	X2443087_Visit_8	X2442827_Visit_16	X2443104_Visit_4	X2442914_Visit_7	X2442899_Visit_5	X2442773_Visit_6	X2443087_Visit_11	X2443081_Visit_7	X2443040_Visit_7	X2442632_Visit_6	X2442919_Visit_8	X2442874_Visit_10	X2442777_Visit_5	X2442947_Visit_9	X2443079_Visit_10	X2442854_Visit_5
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Podoviridae|g__T7virus|s__Pseudomonas_virus_gh1	10239|||28883|10744|110456|1985740	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29.92957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.21159	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae	10239|||28883|10699	0	0.4511	0	0	26.93438	0	0	5.12454	0	100	9.01586	0	88.46343	8.08732	61.6077	0	2.54546	57.41711	76.0894	0	0	3.9083	0	0	0.06881	0	0	84.57085	60.99459	0	0	8.40948	0	1.07246	0	16.3895	59.11457	0	0	0	24.98773	0	18.03443	11.98315	58.58006	0	64.65565	6.526	29.27147	0	28.96859	0	61.19801	29.19794	24.77384	0	87.89401	0	0.73095	16.74852	0	6.09146	0	22.91395	0	2.11871	0	91.26513	0.06287	0.02481	0	58.76005	0.18393	36.58307	0.021	10.35391	0	9.58849	92.83633	21.00741	0	0	55.35631	0	0	71.39832	17.34342	2.70952	15.36853	32.00042	0	0	0.10154	2.14342	0	0	0	44.42908	9.99593	0.117	23.33319	0.12451	27.00567	0	0	0	0	93.65782	100	0.09641	0	0	0	67.03937	10.43178	0.17444	7.48131	16.44937	7.20481	2.26961	43.23598	0	32.69107	0	55.80764	57.25286	100	64.71985	0	4.79224	0	52.62135	3.80184	7.87817	0	21.55523	58.31069	0.15814	17.33785	0	0.53665	0	0.26086	0.22608	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Biseptimavirus	10239|||28883|10699|1623274	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Biseptimavirus|s__Staphylococcus_phage_2638A	10239|||28883|10699|1623274|320836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.9083	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus	10239|||28883|10699|186532	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67895	0	0	0	0	0	0	0	0.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70952	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0.00389	0	0	0	0	0	0	0	0	0	0	13.78697	0	0	0	0	0	0	0.10054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__C2virus|s__Lactococcus_virus_bIL67	10239|||28883|10699|186532|36343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.65127	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.67895	0	0	0	0	0	0	0	0.796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.70952	0	0	0	0	0	0	0	0	0	0	0	0	0	0.059	0	0	0	0	0	0	0	0	0	0	0	0	0.00389	0	0	0	0	0	0	0	0	0	0	13.78697	0	0	0	0	0	0	0.10054	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Che8virus	10239|||28883|10699|1623281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.65782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Che8virus|s__Mycobacterium_phage_Hamulus	10239|||28883|10699|1623281|1340824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.24809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93.65782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Fishburnevirus	10239|||28883|10699|1983734	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.84157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Fishburnevirus|s__Mycobacterium_virus_Fishburne	10239|||28883|10699|1983734|1983739	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18.84157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus	10239|||28883|10699|2169654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7231	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Hk97virus|s__Escherichia_virus_HK544	10239|||28883|10699|2169654|2169923	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.11495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7231	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__N15virus	10239|||28883|10699|308911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__N15virus|s__Escherichia_virus_N15	10239|||28883|10699|308911|40631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.32707	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.81502	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus	10239|||28883|10699|1623298	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05848	0	0	0	0	0	0	0	0	1.00143	0	0	0	0	0	0	0	0	0	0	51.02433	0	0	0	0	0	11.53878	0	0	0	0.36457	0	87.89401	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.36853	0	0	0	0.02171	0	0	0	0	0	0	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30908	0	0	0	0	0	0	0.24627	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_phage_StB27	10239|||28883|10699|1623298|1147044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.36853	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.30908	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_virus_37	10239|||28883|10699|1623298|320840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.72781	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_virus_CNPH82	10239|||28883|10699|1623298|398839	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20.44909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1603	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_virus_EW	10239|||28883|10699|1623298|320841	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Phietavirus|s__Staphylococcus_virus_PH15	10239|||28883|10699|1623298|399185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05848	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.57524	0	0	0	0	0	11.53878	0	0	0	0.36457	0	47.1662	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02171	0	0	0	0	0	0	0.117	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.08598	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi11virus	10239|||28883|10699|1623303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi11virus|s__Streptococcus_phage_TP_J34	10239|||28883|10699|1623303|73422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus	10239|||28883|10699|1623304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01033	0	0	0	0	0	0	1.82681	0	0	0	4.38166	0	0	0	0	0	0	0	0	0	0	0	0	29.27147	0	15.52898	0	0	0	23.4337	0	0	0	0	9.68044	0	0	0	0	0	0	0	0	0.03986	0	0	0	0	0	0.021	0	0	0	0	0	0	0	6.42635	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03261	0	0	0	0	0	0	0	0.09641	0	0	0	0	0	0	7.48131	0	0	0	0	0	0	0	0	0	0	0	0	4.79224	0	0	2.97513	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_7201	10239|||28883|10699|1623304|112023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63415	0	0	0	0	0	0	0	0	0	0	0	0	29.27147	0	7.69252	0	0	0	7.7807	0	0	0	0	6.38801	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.25109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.48131	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.19802	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_DT1	10239|||28883|10699|1623304|90410	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.79329	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01581	0	0	0	0	0	0	0	0	0	0	0	0	0	3.17526	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03823	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_Sfi21	10239|||28883|10699|1623304|64186	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01033	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28423	0	0	0	3.63228	0	0	0	0	3.29243	0	0	0	0	0	0	0	0	0.00926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02241	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Sfi21dt1virus|s__Streptococcus_virus_phiAbc2	10239|||28883|10699|1623304|633135	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.82681	0	0	0	2.74751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.55223	0	0	0	6.22744	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01479	0	0	0	0	0	0.021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.03261	0	0	0	0	0	0	0	0.03577	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.79224	0	0	1.43797	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified	10239|||28883|10699|	0	0.4511	0	0	26.93438	0	0	5.12454	0	100	9.01586	0	88.46343	8.08732	28.86678	0	2.54546	57.41711	76.0894	0	0	0	0	0	0	0	0	84.57085	60.99459	0	0	6.58267	0	0.07103	0	12.00784	59.11457	0	0	0	24.98773	0	18.03443	11.98315	7.55573	0	63.9767	6.526	0	0	1.90083	0	34.91595	29.19794	0	0	0	0	0.73095	7.06808	0	6.09146	0	22.91395	0	2.11871	0	91.26513	0	0.02481	0	58.76005	0.18393	36.58307	0	10.35391	0	9.58849	92.83633	21.00741	0	0	48.92996	0	0	71.39832	8.22846	0	0	32.00042	0	0	0.07983	1.81634	0	0	0	44.42908	9.99593	0	23.33319	0.0329	27.00567	0	0	0	0	0	100	0	0	0	0	67.03937	7.61286	0	0	16.44937	7.20481	2.26961	43.23598	0	32.69107	0	55.80764	43.46589	100	64.71985	0	0	0	52.62135	0.63062	7.87817	0	16.52305	58.31069	0.15814	17.33785	0	0.53665	0	0.01458	0.22608	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Acinetobacter_phage_Bphi_B1251	10239|||28883|10699||1221835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	91.26513	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Viruses|p__Viruses_unclassified|c__Viruses_unclassified|o__Caudovirales|f__Siphoviridae|g__Siphoviridae_unclassified|s__Bacteroides_phage_B124_14	10239|||28883|10699||1105171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01458	0	0	0	0
